OG:service=safety,state=init,status=normal
LOG:service=home,state=init,status=ok
LOG:service=probe,state=init,status=ok
LOG:service=motion,state=init,status=timers_ready
[FLOW queue_add ok id=2 dir=0x07 V=(0,0,8) S=(0,0,12900) depth=1]
2,1026,1696,-72342,11519
2,1027,1697,-72432,11532
2,1028,1699,-72527,11546
2,1029,1701,-72598,11559
2,1030,1703,-72667,11572
2,1031,1705,-72759,11586
22,1033,1707,-72836,11600
,1032,1707,-72836,11599
2,1034,1709,-72914,11613
2,1035,1711,-72991,11626
2,1036,1713,-73079,11639
2,1037,1715,-73155,11653
2,1038,1717,-73223,11666
2,1039,1719,-73318,11680
2,1040,1721,-73403,11693
2,1041,1722,-73403,11700
2,1042,1723,-73474,11706
2,1043,1725,-73538,11720
2,1044,1727,-73627,11733
2,1045,1729,-73725,11747
2,1046,1731,-73790,11760
2,1047,1732,-73860,11773
2,1048,1734,-73947,11787
2,1049,1736,-73947,11800
2,1050,1736,-74041,11800
2,1051,1738,-74106,11813
2,1052,1740,-74176,11827
2,1053,1742,-74273,11840
2,1054,1744,-74347,11854
2,1055,1746,-74416,11867
2,1056,1748,-74506,11880
2,1057,1750,-74588,11894
2,1058,1751,-74588,11900
2,1059,1752,-74663,11907
2,1060,1754,-74726,11921
2,1061,1756,-74830,11934
2,1062,1758,-74918,11947
2,1063,1760,-74974,11961
2,1064,1762,-75051,11974
2,1065,1764,-75144,11988
2,1066,1765,-75144,12000
2,1067,1765,-75239,12001
2,1068,1767,-75290,12014
2,1069,1769,-75369,12028
2,1070,1771,-75466,12041
2,1071,1773,-75538,12054
2,1072,1775,-75615,12068
2,1073,1777,-75698,12081
2,1074,1779,-75781,1202,1075,1780,-75781,12100
95
2,1076,1781,-75853,12108
2,1077,1783,-75925,12121
2,1078,1785,-76023,12135
2,1079,1787,-76102,12148
2,1080,1789,-76168,12161
2,1081,1791,-76246,12175
2,1082,1793,-76341,12188
2,1083,1794,-76341,12200
2,1084,1795,-76428,12202
2,1085,1797,-76481,12215
2,1086,1798,-76564,12228
2,1087,1800,-76660,12242
2,1088,1802,-76738,12255
2,1089,1804,-76804,12269
2,1090,1806,-76889,12282
2,1091,1808,-769732,1092,1809,-76973,12300

12295
2,1093,1810,-77051,12309
2,1094,1812,-77128,12322
2,1095,1814,-77218,12336
2,1096,1816,-77298,12349
2,1097,1818,-77361,12362
2,1098,1820,-77445,12376
2,1099,1822,-77542,12389
2,1100,1823,-77542,12400
2,1101,1824,-77622,12403
2,1102,1826,-77681,12416
2,1103,1828,-77763,12429
2,1104,1830,-77862,12443
2,1105,1831,-77937,12456
2,1106,1833,-78002,12469
2,1107,1835,-78093,12483
2,1108,1837,-2,1109,1838,-78175,12500
78175,12496
2,1110,1839,-78260,12510
2,1111,1841,-78326,12523
2,1112,1843,-78414,12537
2,1113,1845,-78498,12550
2,1114,1847,-78566,12563
2,1115,1849,-78656,12577
2,1116,1851,-78745,12590
2,1117,1852,-78745,12600
2,1118,1853,-78825,12604
2,1119,1855,-78881,12617
2,1120,1857,-78969,12630
2,1121,1859,-79075,12644
2,1122,1861,-79141,12657
2,1123,1863,-79207,12671
2,1124,1864,-79298,12684
2,1125,182,1126,1867,-79385,12700
66,-79385,12697
2,1127,1868,-79462,12711
2,1128,1870,-79527,12724
2,1129,1872,-79628,12738
2,1130,1874,-79708,12751
2,1131,1876,-79775,12764
2,1132,1878,-79858,12776
2,1133,1880,-79937,12789
2,1134,1882,-79937,12800
2,1135,1882,-80012,12801
2,1136,1884,-80062,12812
2,1137,1886,-80140,12824
2,1138,1888,-80227,12834
2,1139,1889,-80279,12845
2,1140,1891,-80329,12856
2,1141,1893,-80402,12866
2,1142,1895,-80461,12875
2,1143,1897,-80511,12885
2,1144,1899,-80575,12894
2,1145,1900,-80575,12900
LOG:service=motion,state=start_move,status=running
[FLOW start_move running]
