LOG:service=safety,state=init,status=normal
LOG:service=home,state=init,status=ok
LOG:service=probe,state=init,status=ok
LOG:service=motion,state=init,status=timers_ready
[FLOW queue_add ok id=2 dir=0x07 V=(0,8,0) S=(0,13000,0) depth=1]
1,1109,1705,9058,11,1110,1705,9058,11600
1596
1,1111,1706,9071,11608
1,1112,1708,9078,11620
1,1113,1710,9085,11633
1,1114,1712,9094,11645
1,1115,1713,9106,11657
1,1116,1715,9118,11669
1,1117,1717,9126,11682
1,1118,1719,9134,11694
1,1119,1720,9134,11700
1,1120,1721,9144,11707
1,1121,1722,9154,11719
1,1122,1724,9165,11731
1,1123,1726,9175,11743
1,1124,1728,9184,11756
1,1125,1730,9192,11768
1,1126,1731,9200,11780
1,1127,1733,9213,11793
1,1128,1734,9213,11800
1,1129,1735,9225,11805
1,1130,1737,9232,11817
1,1131,1738,9238,11830
1,1132,1740,9248,11842
1,1133,1742,9262,11854
1,1134,1744,9273,11866
1,1135,1746,9280,11879
1,1136,1747,9287,11891
1,1137,1749,9287,11900
1,1138,1749,9298,11903
1,1139,1751,9310,11916
1,1140,1753,9320,11928
1,1141,1754,9328,11940
1,1142,1756,9336,11953
1,1143,1758,9346,11965
1,1144,1760,9358,11977
1,1145,1762,9368,11989
1,1146,1763,9368,12000
1,1147,1763,9378,12002
1,1148,1765,9385,12014
1,1149,1767,9393,12026
1,1150,1769,9404,12039
1,1151,1771,9418,12051
1,1152,1772,9427,12063
1,1153,1774,9433,12075
1,1154,1776,9441,12088
1,1155,1778,9441,12100
1,1156,1778,9454,12100
1,1157,1779,9466,12112
1,1158,1781,9474,12125
1,1159,1783,9482,12137
1,1160,1785,9491,12149
1,1161,1787,9501,12162
1,1162,1788,9512,12174
1,1163,1790,9522,12186
1,111,1165,1792,9532,12200
64,1792,9532,12198
1,1166,1794,9540,12211
1,1167,1796,9547,12223
1,1168,1797,9559,12236
1,1169,1799,9572,12248
1,1170,1801,9582,12260
1,1171,1803,9588,12272
1,1172,1804,9595,12285
1,1173,18061,1174,1807,9608,12300
,9608,12297
1,1175,1808,9622,12309
1,1176,1810,9629,12322
1,1177,1812,9634,12334
1,1178,1813,9644,12346
1,1179,1815,9657,12359
1,1180,1817,9668,12371
1,1181,1819,9677,12383
1,1182,1821,9684,11,1183,1821,9684,12400
2395
1,1184,1822,9694,12408
1,1185,1824,9703,12420
1,1186,1826,9714,12432
1,1187,1828,9726,12445
1,1188,1829,9734,12457
1,1189,1831,9741,12469
1,1190,1833,9750,12482
1,1191,1835,9762,12494
1,1192,1836,9762,12500
1,1193,1837,9777,12507
1,1194,1838,9782,12519
1,1195,1840,9788,12531
1,1196,1842,9798,12543
1,1197,1844,9812,12556
1,1198,1846,9824,12568
1,1199,1847,9830,12580
1,1200,1849,9837,12593
1,1201,1850,9837,12600
1,1202,1851,9848,12605
1,1203,1853,9859,12617
1,1204,1854,9870,12630
1,1205,1856,9880,12642
1,1206,1858,9888,12654
1,1207,1860,9895,12666
1,1208,1862,9904,12679
1,1209,1863,9918,12691
1,1210,1865,9918,12700
1,1211,1865,9930,12703
1,1212,1867,9936,12716
1,1213,1869,9942,12728
1,1214,1871,9952,12740
1,1215,1872,9966,12753
1,1216,1874,9978,12765
1,1217,1876,9984,12777
1,1218,1878,9990,12789
1,1219,1879,9990,12800
1,1220,1879,10002,12802
1,1221,1881,10014,12815
1,1222,1883,10024,12827
1,1223,1885,10032,12839
1,1224,1887,10041,12852
1,1225,1888,10050,12864
1,1226,1890,10060,12875
1,1227,1892,10071,12887
1,1228,11,1229,1894,10080,12900
894,10080,12898
1,1230,1896,10087,12909
1,1231,1897,10092,12919
1,1232,1899,10100,12929
1,1233,1901,10112,12939
1,1234,1903,10121,12949
1,1235,1904,10126,12958
1,1236,1906,10131,12967
1,1237,1908,10139,12976
1,1238,1910,10146,12984
1,1239,1911,10151,12992
1,1240,1913,10151,13000
LOG:service=motion,state=start_move,status=running
[FLOW start_move running]
