2,3300,-48519,22600
0,3301,-49082,22608
1,3301,6106,22605
2,3301,-48523,22602
0,3303,-49086,22619
1,3303,6107,22616
2,3302,-48527,22613
0,3305,-49092,22630
1,3304,6108,22627
2,3304,-48532,22625
0,3306,-49101,22641
1,3306,6108,22638
2,3305,-48539,22635
0,3308,-49112,22652
1,3307,6110,22649
2,3307,-48547,22646
0,3309,-49124,22663
1,3309,6111,22660
2,3309,-48559,22657
0,3311,-49138,22674
1,3311,6112,22671
2,3310,-48567,22668
0,3313,-49148,22685
1,3312,6113,22682
2,3312,-48578,22679
0,3314,-49154,22695
1,3314,6114,22693
2,3313,-48585,22690
0,3315,-49154,22700
1,3315,6114,22700
2,3315,-48585,22700
0,3316,-49159,22707
1,3315,6115,22704
2,3315,-48591,22701
0,3317,-49162,22718
1,3317,6115,22715
2,3317,-48596,22712
0,3319,-49164,22729
1,3319,6116,22726
2,3318,-48599,22723
0,3320,-49166,22739
1,3320,6116,22737
2,3320,-48601,22734
0,3322,-49168,22751
1,3322,6116,22748
2,3321,-48603,22745
0,3324,-49171,22761
1,3323,6116,22759
2,3323,-48605,22756
0,3325,-49173,22773
1,3325,6116,22770
2,3324,-48607,22767
0,3327,-49174,22783
1,3326,6117,22780
2,3326,-48608,22777
0,3328,-49175,22794
1,3328,6117,22791
2,3328,-48609,22788
0,3329,-49175,22800
1,3329,6117,22800
0,3330,-49177,22805
1,3330,6117,22802
2,3329,-48610,22799
2,3329,-48610,22800
0,3332,-49179,22816
1,3331,6118,22813
2,3331,-48611,22810
0,3333,-49180,22827
1,3333,6118,22824
2,3332,-48613,22821
0,3335,-49182,22837
1,3334,6118,22835
2,3334,-48614,22832
0,3336,-49185,22848
1,3336,6118,22846
2,3335,-48616,22843
0,3338,-49189,22859
1,3337,6118,22856
2,3337,-48619,22853
0,3339,-49193,22870
1,3339,6119,22867
2,3339,-48623,22865
0,3341,-49198,22881
1,3341,6120,22878
2,3340,-48628,22876
0,3343,-49206,22892
1,3342,6121,22890
2,3342,-48634,22887
0,3344,-49206,22900
1,3344,6121,22900
0,3344,-49218,22904
1,3344,6122,22901
2,3343,-48645,22898
2,3344,-48645,22900
0,3346,-49228,22915
1,3346,6123,22912
2,3345,-48654,22910
0,3348,-49236,22926
1,3347,6124,22923
2,3347,-48664,22921
0,3349,-49246,22937
1,3349,6126,22935
2,3348,-48676,22932
0,3351,-49257,22948
1,3350,6126,22946
2,3350,-48682,22943
0,3352,-49267,22959
1,3352,6127,22956
2,3352,-48691,22954
0,3354,-49273,22970
1,3354,6128,22967
2,3353,-48695,22965
0,3356,-49276,22981
1,3355,6128,22979
2,3355,-48699,22976
0,3357,-49278,22992
1,3357,6128,22990
2,3356,-48703,22987
0,3358,-49278,23000
1,3358,6128,23000
0,3359,-49280,23003
1,3358,6128,23000
2,3358,-48705,22998
2,3358,-48705,23000
0,3360,-49282,23014
1,3360,6128,23011
2,3359,-48706,23009
0,3362,-49282,23025
1,3361,6129,23022
2,3361,-48708,23019
0,3363,-49283,23036
1,3363,6129,23033
2,3363,-48709,23030
0,3365,-49284,23047
1,3365,6129,23044
2,3364,-48710,23041
0,3367,-49286,23058
1,3366,6130,23055
2,3366,-48711,23052
0,3368,-49288,23069
1,3368,6130,23066
2,3367,-48712,23063
0,3370,-49290,23079
1,3369,6130,23077
2,3369,-48713,23074
0,3371,-49292,23090
1,3371,6130,23087
2,3371,-48715,23084
0,3373,-49292,23100
0,3373,-49295,23101
1,3373,6130,23098
2,3372,-48717,23096
1,3373,6130,23100
2,3373,-48717,23100
0,3375,-49299,23112
1,3374,6130,23110
2,3374,-48719,23107
0,3376,-49303,23123
1,3376,6131,23121
2,3375,-48723,23118
0,3378,-49307,23134
1,3377,6132,23131
2,3377,-48727,23129
0,3379,-49315,23145
1,3379,6132,23143
2,3379,-48731,23140
0,3381,-49324,23156
1,3381,6134,23153
2,3380,-48740,23151
0,3382,-49335,23167
1,3382,6135,23164
2,3382,-48748,23161
0,3384,-49344,23178
1,3384,6136,23175
2,3383,-48759,23172
0,3386,-49354,23189
1,3385,6137,23186
2,3385,-48769,23183
0,3387,-49362,23199
0,3387,-49362,23200
1,3387,6138,23197
2,3386,-48778,23194
1,3387,6138,23200
2,3387,-48778,23200
0,3389,-49370,23211
1,3388,6139,23208
2,3388,-48788,23206
0,3390,-49374,23222
1,3390,6140,23219
2,3390,-48792,23216
0,3392,-49378,23233
1,3392,6140,23230
2,3391,-48796,23227
0,3394,-49381,23244
1,3393,6140,23241
2,3393,-48799,23238
0,3395,-49383,23255
1,3395,6141,23252
2,3394,-48801,23249
0,3397,-49385,23265
1,3396,6142,23262
2,3396,-48804,23259
0,3398,-49386,23276
1,3398,6142,23273
2,3397,-48805,23271
0,3400,-49388,23287
1,3399,6143,23284
2,3399,-48806,23281
0,3401,-49390,23298
1,3401,6143,23295
2,3401,-48808,23292
0,3402,-49390,23300
1,3402,6143,23300
2,3402,-48808,23300
0,3403,-49391,23309
1,3403,6143,23306
2,3402,-48809,23304
0,3405,-49392,23320
1,3404,6143,23317
2,3404,-48810,23314
0,3406,-49394,23331
1,3406,6143,23328
2,3405,-48811,23325
0,3408,-49397,23341
1,3407,6143,23339
2,3407,-48812,23336
0,3409,-49399,23352
1,3409,6143,23350
2,3409,-48814,23347
0,3411,-49402,23363
1,3411,6144,23360
2,3410,-48816,23357
0,3412,-49406,23374
1,3412,6145,23371
2,3412,-48819,23368
0,3414,-49411,23385
1,3414,6145,23382
2,3413,-48823,23379
0,3416,-49417,23395
1,3415,6145,23393
2,3415,-48828,23390
0,3416,-49417,23400
1,3416,6145,23400
2,3416,-48828,23400
0,3417,-49427,23406
1,3417,6147,23403
2,3416,-48836,23401
0,3419,-49435,23417
1,3418,6147,23414
2,3418,-48843,23411
0,3420,-49442,23428
1,3420,6149,23425
2,3420,-48853,23422
0,3422,-49451,23439
1,3421,6150,23436
2,3421,-48862,23433
0,3423,-49460,23450
1,3423,6151,23447
2,3423,-48874,23444
0,3425,-49470,23460
1,3425,6152,23458
2,3424,-48881,23455
0,3427,-49477,23472
1,3426,6153,23469
2,3426,-48889,23466
0,3428,-49482,23483
1,3428,6153,23480
2,3427,-48893,23477
0,3430,-49486,23494
1,3429,6153,23491
2,3429,-48897,23488
0,3431,-49486,23500
1,3431,6153,23500
0,3431,-49488,23505
1,3431,6154,23502
2,3431,-48901,23499
2,3431,-48901,23500
0,3433,-49489,23516
1,3433,6155,23513
2,3432,-48903,23510
0,3435,-49490,23527
1,3434,6155,23524
2,3434,-48904,23521
0,3436,-49490,23538
1,3436,6155,23535
2,3435,-48906,23532
0,3438,-49492,23548
1,3437,6155,23546
2,3437,-48906,23543
0,3439,-49494,23559
1,3439,6155,23557
2,3439,-48907,23554
0,3441,-49495,23570
1,3441,6155,23567
2,3440,-48909,23565
0,3443,-49497,23581
1,3442,6155,23579
2,3442,-48910,23576
0,3444,-49498,23592
1,3444,6156,23590
2,3443,-48911,23587
0,3445,-49498,23600
1,3445,6156,23600
0,3446,-49501,23604
1,3445,6156,23601
2,3445,-48913,23598
2,3445,-48913,23600
0,3447,-49503,23614
1,3447,6157,23612
2,3447,-48915,23609
0,3449,-49506,23626
1,3449,6157,23623
2,3448,-48918,23620
0,3450,-49510,23636
1,3450,6157,23633
2,3450,-48921,23630
0,3452,-49515,23647
1,3452,6158,23644
2,3451,-48925,23642
0,3454,-49523,23658
1,3453,6159,23655
2,3453,-48931,23653
0,3455,-49532,23669
1,3455,6160,23667
2,3455,-48939,23664
0,3457,-49543,23681
1,3457,6161,23678
2,3456,-48950,23675
0,3459,-49555,23692
1,3458,6163,23689
2,3458,-48959,23686
0,3460,-49555,23700
1,3460,6163,23700
0,3460,-49568,23703
1,3460,6164,23700
2,3459,-48974,23698
2,3460,-48974,23700
0,3462,-49579,23714
1,3461,6165,23711
2,3461,-48977,23708
0,3463,-49586,23725
1,3463,6165,23722
2,3463,-48986,23719
0,3465,-49592,23736
1,3465,6166,23733
2,3464,-48990,23730
0,3467,-49596,23747
1,3466,6166,23744
2,3466,-48994,23741
0,3468,-49599,23758
1,3468,6167,23755
2,3467,-48999,23752
0,3470,-49602,23768
1,3469,6167,23766
2,3469,-48999,23763
0,3471,-49603,23779
1,3471,6167,23777
2,3470,-49002,23774
0,3473,-49603,23790
1,3472,6167,23787
2,3472,-49003,23785
0,3474,-49603,23800
0,3474,-49604,23801
1,3474,6167,23799
2,3474,-49005,23796
1,3474,6167,23800
2,3474,-49005,23800
0,3476,-49604,23812
1,3476,6168,23809
2,3475,-49006,23807
0,3478,-49603,23823
1,3477,6168,23820
2,3477,-49007,23818
0,3479,-49602,23834
1,3479,6168,23831
2,3478,-49008,23828
0,3481,-49603,23845
1,3480,6169,23842
2,3480,-49009,23839
0,3482,-49605,23855
1,3482,6169,23853
2,3481,-49011,23850
0,3484,-49608,23866
1,3483,6169,23863
2,3483,-49013,23861
0,3485,-49609,23877
1,3485,6169,23874
2,3485,-49015,23871
0,3487,-49614,23888
1,3487,6170,23885
2,3486,-49018,23882
0,3488,-49619,23898
1,3488,6171,23896
2,3488,-49022,23893
0,3489,-49619,23900
1,3489,6171,23900
2,3489,-49022,23900
0,3490,-49627,23910
1,3490,6171,23907
2,3489,-49028,23904
0,3492,-49633,23920
1,3491,6172,23918
2,3491,-49035,23915
0,3493,-49643,23931
1,3493,6173,23929
2,3493,-49043,23926
0,3495,-49654,23942
1,3495,6175,23940
2,3494,-49055,23937
0,3496,-49664,23953
1,3496,6175,23950
2,3496,-49063,23948
0,3498,-49673,23964
1,3498,6177,23961
2,3497,-49075,23958
0,3500,-49681,23975
1,3499,6177,23972
2,3499,-49082,23969
0,3501,-49688,23985
1,3501,6178,23983
2,3500,-49088,23980
0,3503,-49693,23996
1,3502,6179,23993
2,3502,-49094,23990
0,3503,-49693,24000
1,3503,6179,24000
2,3503,-49094,24000
0,3504,-49697,24008
1,3504,6179,24005
2,3504,-49097,24002
0,3506,-49698,24019
1,3506,6179,24016
2,3505,-49099,24013
0,3508,-49699,24030
1,3507,6179,24027
2,3507,-49102,24024
0,3509,-49701,24041
1,3509,6179,24038
2,3508,-49103,24035
0,3511,-49702,24051
1,3510,6180,24049
2,3510,-49104,24046
0,3512,-49703,24062
1,3512,6180,24060
2,3512,-49105,24057
0,3514,-49705,24073
1,3513,6180,24070
2,3513,-49106,24068
0,3515,-49707,24084
1,3515,6181,24082
2,3515,-49107,24079
0,3517,-49708,24096
1,3517,6181,24093
2,3516,-49108,24090
0,3518,-49708,24100
1,3518,6181,24100
2,3518,-49108,24100
0,3519,-49711,24107
1,3518,6181,24104
2,3518,-49110,24101
0,3520,-49712,24118
1,3520,6181,24115
2,3520,-49111,24112
0,3522,-49715,24129
1,3522,6181,24126
2,3521,-49113,24123
0,3524,-49719,24140
1,3523,6182,24137
2,3523,-49116,24134
0,3525,-49724,24151
1,3525,6183,24148
2,3524,-49120,24145
0,3527,-49730,24161
1,3526,6183,24159
2,3526,-49125,24156
0,3528,-49737,24172
1,3528,6184,24169
2,3527,-49131,24166
0,3530,-49745,24183
1,3529,6185,24180
2,3529,-49138,24178
0,3531,-49758,24194
1,3531,6186,24192
2,3531,-49149,24189
0,3532,-49758,24200
1,3532,6186,24200
2,3532,-49149,24200
0,3533,-49773,24206
1,3533,6188,24204
2,3532,-49161,24201
0,3535,-49783,24217
1,3534,6189,24214
2,3534,-49171,24212
0,3536,-49791,24228
1,3536,6189,24226
2,3536,-49178,24223
0,3538,-49797,24239
1,3538,6190,24237
2,3537,-49186,24234
0,3540,-49802,24250
1,3539,6191,24247
2,3539,-49190,24244
0,3541,-49806,24261
1,3541,6191,24258
2,3540,-49194,24255
0,3543,-49809,24272
1,3542,6191,24269
2,3542,-49198,24266
0,3544,-49810,24283
1,3544,6192,24280
2,3543,-49199,24277
0,3546,-49811,24293
1,3545,6192,24291
2,3545,-49201,24288
0,3547,-49811,24300
1,3547,6192,24300
0,3547,-49812,24305
1,3547,6193,24302
2,3547,-49203,24300
2,3547,-49203,24300
0,3549,-49813,24316
1,3549,6193,24313
2,3548,-49204,24311
0,3551,-49815,24327
1,3550,6193,24325
2,3550,-49205,24322
0,3552,-49817,24338
1,3552,6193,24335
2,3552,-49206,24332
0,3554,-49819,24349
1,3553,6193,24346
2,3553,-49207,24343
0,3555,-49820,24360
1,3555,6193,24357
2,3555,-49208,24354
0,3557,-49822,24370
1,3557,6193,24368
2,3556,-49210,24365
0,3559,-49825,24382
1,3558,6194,24379
2,3558,-49212,24376
0,3560,-49829,24392
1,3560,6194,24389
2,3559,-49214,24386
0,3561,-49829,24400
1,3561,6194,24400
0,3562,-49834,24404
1,3561,6195,24401
2,3561,-49219,24398
2,3561,-49219,24400
0,3563,-49839,24414
1,3563,6195,24411
2,3563,-49222,24409
0,3565,-49844,24425
1,3565,6196,24423
2,3564,-49228,24420
0,3567,-49850,24436
1,3566,6197,24434
2,3566,-49236,24431
0,3568,-49861,24447
1,3568,6198,24445
2,3567,-49245,24442
0,3570,-49872,24458
1,3569,6199,24456
2,3569,-49256,24453
0,3571,-49881,24470
1,3571,6201,24467
2,3571,-49266,24464
0,3573,-49887,24480
1,3573,6201,24478
2,3572,-49276,24475
0,3574,-49894,24491
1,3574,6203,24489
2,3574,-49285,24486
0,3576,-49894,24500
1,3576,6203,24500
0,3576,-49899,24503
1,3576,6203,24500
2,3575,-49288,24498
2,3576,-49288,24500
0,3578,-49902,24514
1,3577,6203,24512
2,3577,-49293,24509
0,3579,-49905,24525
1,3579,6204,24522
2,3579,-49297,24519
0,3581,-49907,24536
1,3581,6205,24533
2,3580,-49299,24530
0,3583,-49908,24547
1,3582,6205,24544
2,3582,-49301,24541
0,3584,-49909,24558
1,3584,6205,24555
2,3583,-49302,24552
0,3586,-49910,24569
1,3585,6205,24566
2,3585,-49303,24563
0,3587,-49911,24580
1,3587,6205,24577
2,3587,-49304,24574
0,3589,-49911,24590
1,3588,6205,24588
2,3588,-49305,24585
0,3590,-49911,24600
0,3591,-49912,24602
1,3590,6205,24599
2,3590,-49307,24596
1,3590,6205,24600
2,3590,-49307,24600
0,3592,-49914,24613
1,3592,6205,24610
2,3591,-49308,24608
0,3594,-49916,24624
1,3593,6206,24622
2,3593,-49310,24619
0,3595,-49917,24635
1,3595,6207,24633
2,3595,-49312,24630
0,3597,-49919,24646
1,3597,6207,24644
2,3596,-49314,24641
0,3599,-49924,24657
1,3598,6207,24655
2,3598,-49318,24652
0,3600,-49930,24668
1,3600,6208,24665
2,3599,-49322,24663
0,3602,-49937,24679
1,3601,6209,24677
2,3601,-49327,24674
0,3603,-49946,24690
1,3603,6209,24688
2,3603,-49335,24685
0,3605,-49946,24700
0,3605,-49959,24702
1,3605,6211,24699
2,3604,-49346,24696
1,3605,6211,24700
2,3605,-49346,24700
0,3607,-49973,24713
1,3606,6213,24710
2,3606,-49354,24708
0,3608,-49984,24724
1,3608,6214,24722
2,3607,-49367,24719
0,3610,-49992,24735
1,3609,6216,24732
2,3609,-49373,24729
0,3611,-49999,24746
1,3611,6216,24743
2,3611,-49382,24740
0,3613,-50006,24757
1,3613,6217,24754
2,3612,-49386,24751
0,3615,-50010,24768
1,3614,6217,24765
2,3614,-49392,24762
0,3616,-50012,24778
1,3616,6218,24776
2,3615,-49396,24773
0,3618,-50013,24790
1,3617,6218,24787
2,3617,-49397,24784
0,3619,-50013,24800
0,3619,-50013,24801
1,3619,6218,24798
2,3619,-49400,24796
1,3619,6218,24800
2,3619,-49400,24800
0,3621,-50013,24812
1,3621,6218,24810
2,3620,-49402,24807
0,3623,-50015,24823
1,3622,6218,24820
2,3622,-49403,24818
0,3624,-50016,24834
1,3624,6219,24832
2,3623,-49404,24829
0,3626,-50018,24845
1,3625,6220,24842
2,3625,-49405,24839
0,3627,-50019,24856
1,3627,6220,24853
2,3627,-49406,24850
0,3629,-50020,24867
1,3629,6221,24864
2,3628,-49407,24861
0,3630,-50022,24878
1,3630,6221,24875
2,3630,-49409,24872
0,3632,-50025,24888
1,3632,6221,24886
2,3631,-49411,24883
0,3634,-50027,24899
0,3634,-50027,24900
1,3633,6221,24897
2,3633,-49413,24894
1,3634,6221,24900
2,3634,-49413,24900
0,3635,-50033,24910
1,3635,6221,24907
2,3634,-49417,24905
0,3637,-50036,24921
1,3636,6223,24918
2,3636,-49420,24916
0,3638,-50041,24932
1,3638,6223,24929
2,3638,-49425,24927
0,3640,-50049,24943
1,3640,6224,24940
2,3639,-49432,24938
0,3642,-50060,24954
1,3641,6225,24952
2,3641,-49441,24949
0,3643,-50070,24965
1,3643,6226,24962
2,3642,-49452,24960
0,3645,-50080,24976
1,3644,6227,24973
2,3644,-49461,24970
0,3646,-50089,24987
1,3646,6229,24984
2,3646,-49473,24981
0,3648,-50098,24998
1,3648,6229,24995
2,3647,-49480,24992
0,3648,-50098,25000
1,3648,6229,25000
2,3648,-49480,25000
0,3649,-50107,25009
1,3649,6230,25006
2,3649,-49487,25003
0,3651,-50111,25019
1,3651,6231,25017
2,3650,-49492,25014
0,3653,-50115,25030
1,3652,6231,25027
2,3652,-49494,25024
0,3654,-50116,25040
1,3654,6231,25038
2,3653,-49497,25035
0,3656,-50118,25051
1,3655,6231,25048
2,3655,-49499,25046
0,3657,-50118,25062
1,3657,6231,25059
2,3656,-49500,25056
0,3659,-50119,25073
1,3658,6232,25070
2,3658,-49503,25067
0,3660,-50120,25083
1,3660,6232,25081
2,3660,-49503,25078
0,3662,-50122,25094
1,3662,6232,25091
2,3661,-49504,25088
0,3663,-50122,25100
1,3663,6232,25100
0,3664,-50123,25105
2,3663,-49506,25100
1,3663,6233,25103
2,3663,-49506,25100
0,3665,-50123,25116
1,3665,6233,25114
2,3664,-49507,25111
0,3667,-50125,25127
1,3666,6233,25124
2,3666,-49508,25122
0,3668,-50129,25138
1,3668,6233,25136
2,3668,-49510,25133
0,3670,-50132,25149
1,3670,6233,25147
2,3669,-49512,25144
0,3672,-50135,25160
1,3671,6233,25158
2,3671,-49514,25155
0,3673,-50140,25171
1,3673,6234,25168
2,3672,-49517,25166
0,3675,-50145,25182
1,3674,6235,25180
2,3674,-49522,25177
0,3676,-50152,25193
1,3676,6235,25191
2,3676,-49528,25188
0,3677,-50152,25200
1,3677,6235,25200
0,3678,-50162,25205
1,3678,6237,25202
2,3677,-49537,25200
2,3677,-49537,25199
0,3680,-50173,25216
1,3679,6238,25213
2,3679,-49545,25211
0,3681,-50182,25227
1,3681,6239,25225
2,3680,-49556,25222
0,3683,-50191,25238
1,3682,6240,25235
2,3682,-49565,25232
0,3684,-50199,25249
1,3684,6241,25246
2,3684,-49575,25243
0,3686,-50208,25260
1,3686,6242,25257
2,3685,-49584,25254
0,3688,-50215,25271
1,3687,6243,25268
2,3687,-49587,25265
0,3689,-50220,25281
1,3689,6243,25279
2,3688,-49593,25276
0,3691,-50224,25293
1,3690,6243,25290
2,3690,-49595,25287
0,3692,-50224,25300
1,3692,6243,25300
0,3692,-50225,25304
1,3692,6243,25301
2,3692,-49598,25299
2,3692,-49598,25300
0,3694,-50226,25315
1,3694,6244,25312
2,3693,-49600,25310
0,3696,-50226,25326
1,3695,6244,25323
2,3695,-49602,25320
0,3697,-50226,25337
1,3697,6245,25334
2,3696,-49603,25331
0,3699,-50227,25348
1,3698,6245,25345
2,3698,-49604,25342
0,3700,-50228,25359
1,3700,6245,25356
2,3699,-49605,25353
0,3702,-50230,25369
1,3701,6245,25367
2,3701,-49606,25364
0,3703,-50232,25380
1,3703,6245,25378
2,3703,-49607,25375
0,3705,-50233,25391
1,3705,6245,25388
2,3704,-49608,25386
0,3706,-50233,25400
0,3707,-50235,25402
1,3706,6245,25400
1,3706,6245,25400
2,3706,-49611,25397
2,3706,-49611,25400
0,3708,-50239,25414
1,3708,6246,25411
2,3707,-49613,25408
0,3710,-50242,25424
1,3709,6247,25422
2,3709,-49616,25419
0,3711,-50245,25435
1,3711,6247,25432
2,3711,-49620,25430
0,3713,-50249,25447
1,3713,6248,25444
2,3712,-49625,25441
0,3715,-50256,25457
1,3714,6249,25454
2,3714,-49632,25451
0,3716,-50266,25468
1,3716,6250,25465
2,3715,-49641,25462
0,3718,-50275,25478
1,3717,6251,25476
2,3717,-49651,25473
0,3719,-50286,25490
1,3719,6252,25487
2,3718,-49661,25484
0,3721,-50286,25500
0,3721,-50295,25500
1,3720,6253,25497
2,3720,-49673,25495
1,3721,6253,25500
2,3721,-49673,25500
0,3722,-50301,25511
1,3722,6254,25508
2,3722,-49681,25506
0,3724,-50306,25522
1,3724,6255,25519
2,3723,-49686,25516
0,3725,-50311,25533
1,3725,6255,25530
2,3725,-49691,25527
0,3727,-50315,25543
1,3727,6255,25540
2,3726,-49693,25537
0,3729,-50318,25554
1,3728,6256,25551
2,3728,-49697,25548
0,3730,-50321,25565
1,3730,6257,25562
2,3729,-49698,25559
0,3732,-50322,25575
1,3731,6257,25572
2,3731,-49700,25569
0,3733,-50324,25586
1,3733,6257,25583
2,3732,-49702,25580
0,3735,-50325,25597
1,3734,6257,25594
2,3734,-49703,25591
0,3735,-50325,25600
1,3735,6257,25600
2,3735,-49703,25600
0,3736,-50326,25608
1,3736,6257,25605
2,3736,-49704,25602
0,3738,-50327,25618
1,3738,6257,25616
2,3737,-49705,25613
0,3740,-50329,25629
1,3739,6257,25627
2,3739,-49706,25624
0,3741,-50331,25640
1,3741,6258,25638
2,3740,-49708,25635
0,3743,-50333,25651
1,3742,6258,25648
2,3742,-49709,25645
0,3744,-50336,25662
1,3744,6259,25659
2,3743,-49711,25656
0,3746,-50340,25673
1,3745,6259,25670
2,3745,-49714,25667
0,3747,-50345,25684
1,3747,6259,25681
2,3747,-49717,25678
0,3749,-50350,25694
1,3749,6260,25692
2,3748,-49722,25689
0,3750,-50350,25700
1,3750,6260,25700
2,3750,-49729,25700
0,3751,-50360,25706
1,3750,6261,25703
2,3750,-49729,25700
0,3752,-50368,25717
1,3752,6262,25714
2,3751,-49735,25711
0,3754,-50377,25727
1,3753,6263,25725
2,3753,-49745,25722
0,3755,-50389,25738
1,3755,6265,25735
2,3755,-49755,25733
0,3757,-50400,25749
1,3757,6265,25746
2,3756,-49766,25744
0,3759,-50409,25760
1,3758,6267,25758
2,3758,-49774,25755
0,3760,-50417,25771
1,3760,6267,25769
2,3759,-49783,25766
0,3762,-50422,25782
1,3761,6267,25779
2,3761,-49786,25777
0,3763,-50426,25793
1,3763,6268,25791
2,3763,-49792,25788
0,3764,-50426,25800
1,3764,6268,25800
0,3765,-50428,25805
1,3765,6269,25802
2,3764,-49796,25799
2,3764,-49796,25800
0,3767,-50427,25816
1,3766,6268,25813
2,3766,-49797,25810
0,3768,-50426,25827
1,3768,6268,25824
2,3767,-49799,25821
0,3770,-50424,25838
1,3769,6268,25835
2,3769,-49801,25832
0,3771,-50424,25848
1,3771,6268,25846
2,3771,-49802,25843
0,3773,-50426,25860
1,3773,6268,25857
2,3772,-49803,25854
0,3775,-50428,25871
1,3774,6269,25868
2,3774,-49804,25865
0,3776,-50429,25882
1,3776,6269,25879
2,3775,-49805,25876
0,3778,-50430,25892
1,3777,6270,25890
2,3777,-49806,25887
0,3779,-50430,25900
1,3779,6270,25900
0,3779,-50433,25904
1,3779,6270,25901
2,3779,-49809,25898
2,3779,-49809,25900
0,3781,-50435,25914
1,3780,6270,25912
2,3780,-49810,25909
0,3782,-50438,25926
1,3782,6270,25923
2,3782,-49813,25920
0,3784,-50442,25936
1,3784,6271,25933
2,3783,-49816,25930
0,3786,-50447,25947
1,3785,6272,25944
2,3785,-49819,25942
0,3787,-50454,25958
1,3787,6272,25956
2,3786,-49825,25953
0,3789,-50463,25969
1,3788,6273,25967
2,3788,-49833,25964
0,3790,-50472,25980
1,3790,6274,25977
2,3790,-49841,25975
0,3792,-50483,25991
1,3792,6276,25988
2,3791,-49853,25986
0,3793,-50483,26000
0,3794,-50497,26002
1,3793,6276,25999
2,3793,-49864,25996
1,3793,6276,26000
2,3793,-49864,26000
0,3795,-50509,26013
1,3795,6278,26010
2,3794,-49872,26008
0,3797,-50516,26024
1,3796,6278,26021
2,3796,-49882,26018
0,3798,-50522,26034
1,3798,6279,26032
2,3797,-49885,26029
0,3800,-50527,26045
1,3799,6280,26043
2,3799,-49890,26040
0,3801,-50531,26056
1,3801,6280,26053
2,3801,-49895,26051
0,3803,-50533,26067
1,3803,6280,26064
2,3802,-49896,26062
0,3805,-50535,26078
1,3804,6280,26075
2,3804,-49899,26072
0,3806,-50536,26089
1,3806,6280,26086
2,3805,-49901,26083
0,3808,-50537,26099
0,3808,-50537,26100
1,3807,6281,26097
2,3807,-49901,26094
1,3808,6281,26100
2,3808,-49901,26100
0,3809,-50539,26110
1,3809,6281,26108
2,3808,-49903,26105
0,3811,-50540,26121
1,3810,6281,26119
2,3810,-49904,26116
0,3812,-50542,26132
1,3812,6282,26130
2,3812,-49905,26127
0,3814,-50543,26143
1,3814,6282,26140
2,3813,-49906,26138
0,3816,-50545,26154
1,3815,6282,26151
2,3815,-49908,26148
0,3817,-50547,26165
1,3817,6282,26162
2,3816,-49909,26159
0,3819,-50550,26175
1,3818,6282,26172
2,3818,-49911,26170
0,3820,-50554,26186
1,3820,6282,26183
2,3819,-49914,26181
0,3822,-50558,26197
1,3821,6283,26194
2,3821,-49917,26191
0,3822,-50558,26200
1,3822,6283,26200
2,3822,-49917,26200
0,3823,-50565,26208
1,3823,6284,26205
2,3823,-49923,26203
0,3825,-50571,26219
1,3825,6285,26217
2,3824,-49928,26214
0,3827,-50580,26231
1,3826,6286,26228
2,3826,-49936,26225
0,3828,-50592,26242
1,3828,6287,26239
2,3828,-49946,26236
0,3830,-50603,26253
1,3830,6288,26250
2,3829,-49955,26247
0,3831,-50611,26263
1,3831,6290,26261
2,3831,-49968,26258
0,3833,-50619,26274
1,3833,6290,26272
2,3832,-49975,26269
0,3835,-50627,26285
1,3834,6291,26282
2,3834,-49985,26280
0,3836,-50632,26296
1,3836,6292,26294
2,3835,-49987,26291
0,3837,-50632,26300
1,3837,6292,26300
2,3837,-49987,26300
0,3838,-50636,26308
1,3838,6292,26306
2,3837,-49992,26303
0,3840,-50637,26319
1,3839,6292,26317
2,3839,-49997,26314
0,3841,-50640,26330
1,3841,6292,26327
2,3840,-49998,26325
0,3843,-50641,26341
1,3842,6293,26339
2,3842,-49999,26336
0,3844,-50643,26352
1,3844,6293,26349
2,3844,-50001,26347
0,3846,-50645,26363
1,3846,6294,26361
2,3845,-50002,26358
0,3848,-50647,26374
1,3847,6294,26371
2,3847,-50003,26368
0,3849,-50648,26385
1,3849,6294,26382
2,3848,-50004,26379
0,3851,-50649,26396
1,3850,6294,26393
2,3850,-50005,26390
0,3851,-50649,26400
1,3851,6294,26400
2,3851,-50005,26400
0,3852,-50652,26407
1,3852,6294,26404
2,3852,-50007,26401
0,3854,-50653,26418
1,3853,6293,26415
2,3853,-50008,26412
0,3855,-50655,26429
1,3855,6293,26426
2,3855,-50010,26423
0,3857,-50659,26440
1,3857,6294,26437
2,3856,-50013,26434
0,3859,-50663,26450
1,3858,6295,26447
2,3858,-50016,26444
0,3860,-50668,26461
1,3860,6295,26458
2,3859,-50020,26455
0,3862,-50674,26472
1,3861,6296,26469
2,3861,-50025,26466
0,3863,-50683,26483
1,3863,6297,26480
2,3862,-50033,26477
0,3865,-50694,26493
1,3864,6298,26491
2,3864,-50042,26488
0,3866,-50694,26500
1,3866,6298,26500
0,3867,-50704,26505
1,3866,6299,26502
2,3866,-50055,26500
2,3866,-50055,26500
0,3868,-50713,26516
1,3868,6300,26513
2,3867,-50064,26511
0,3870,-50720,26527
1,3869,6301,26525
2,3869,-50074,26522
0,3871,-50726,26538
1,3871,6303,26535
2,3871,-50082,26532
0,3873,-50732,26549
1,3872,6303,26546
