LOG:service=safety,state=init,status=normal
LOG:service=home,state=init,status=ok
LOG:service=probe,state=init,status=ok
LOG:service=motion,state=init,status=timers_ready
[FLOW queue_add ok id=2 dir=0x07 V=(0,8,0) S=(0,102500,0) depth=1]
1,574,857,281,5753
1,575,859,281,5765
1,576,861,281,5776
1,577,862,282,5788
1,578,864,282,5800
1,579,864,283,5800
1,580,866,283,5812
1,581,867,283,5823
1,582,869,285,5835
1,583,871,285,5847
1,584,873,285,5858
1,585,874,285,5870
1,586,876,287,5881
1,587,878,287,5893
1,588,879,287,5900
1,589,879,288,5905
1,590,881,288,5916
1,591,883,289,5928
1,592,884,290,5940
1,593,886,291,5951
1,594,888,291,5963
1,595,889,291,5975
1,596,891,292,5986
1,597,1,598,893,293,6000
893,293,5998
1,599,895,293,6010
1,600,896,293,6022
1,601,898,294,6033
1,602,900,295,6045
1,603,901,295,6056
1,604,903,295,6068
1,605,905,296,6080
1,606,906,297,6091
1,607,908,297,6100
1,608,908,297,6103
1,609,910,297,6115
1,610,911,297,6126
1,611,913,298,6138
1,612,915,299,6150
1,613,916,299,6161
1,614,918,299,6173
1,615,920,299,6185
1,616,922,300,1,617,922,300,6200
6196
1,618,923,301,6208
1,619,925,301,6220
1,620,927,301,6231
1,621,928,302,6243
1,622,930,303,6255
1,623,932,303,6266
1,624,933,304,6278
1,625,935,305,6290
1,626,937,305,6300
1,627,937,305,6301
1,628,938,306,6313
1,629,940,307,6325
1,630,942,307,6336
1,631,944,309,6348
1,632,945,309,6360
1,633,947,309,6371
1,634,949,310,6383
1,635,950,311,6395
1,636,951,311,6400
1,637,952,311,6407
1,638,954,312,6418
1,639,955,312,6430
1,640,957,313,6441
1,641,959,313,6453
1,642,960,314,6465
1,643,962,314,6476
1,644,964,315,6488
1,645,966,315,6500
1,646,966,315,6500
1,647,967,316,6511
1,648,969,316,6523
1,649,971,317,6534
1,650,972,317,6546
1,651,974,318,6558
1,652,976,319,6570
1,653,977,319,6581
1,654,979,319,6593
1,655,980,319,6600
1,656,981,321,6604
1,657,982,321,6616
1,658,984,321,6628
1,659,986,322,6639
1,660,987,323,6651
1,661,989,324,6663
1,662,991,325,6674
1,663,993,325,6686
1,664,91,665,995,326,6700

4,326,6698
1,666,996,327,6710
1,667,998,327,6721
1,668,999,328,6733
1,669,1001,329,6745
1,670,1003,329,6756
1,671,1004,331,6768
1,672,1006,331,6780
1,673,1008,331,6792
1,674,1009,331,6800
1,675,1010,331,6804
1,676,1011,332,6816
1,677,1013,333,6827
1,678,1015,333,6839
1,679,1016,334,6851
1,680,1018,335,6863
1,681,1020,335,6875
1,682,1022,335,6886
1,6831,684,1024,336,6900
,1023,336,6898
1,685,1025,337,6910
1,686,1027,337,6922
1,687,1028,338,6934
1,688,1030,339,6946
1,689,1032,339,6957
1,690,1034,341,6969
1,691,1035,341,6981
1,692,1037,341,6993
1,693,1038,341,7000
1,694,1039,342,7005
1,695,1041,343,7017
1,696,1042,343,7029
1,697,1044,343,7040
1,698,1046,344,7052
1,699,1047,345,7064
1,700,1049,345,7076
1,701,1051,345,7088
1,703,1053,346,7100
1,702,1052,346,7099
1,704,1054,346,7112
1,705,1056,347,7123
1,706,1058,347,7135
1,707,1059,347,7147
1,708,1061,347,7159
1,709,1063,348,7170
1,710,1065,349,7182
1,711,1066,349,7194
1,712,1067,349,7200
1,713,1068,349,7206
1,714,1070,350,7218
1,715,1071,351,7230
1,716,1073,351,7241
1,717,1075,351,7253
1,718,1077,352,7265
1,719,1078,353,7277
1,720,1080,353,7289
1,721,1082,353,7300
1,722,1082,354,7301
1,723,1083,355,7313
1,724,1085,355,7325
1,725,1087,356,7336
1,726,1089,357,7348
1,727,1090,357,7360
1,728,1092,359,7372
1,729,1094,359,7384
1,730,1095,359,7391,731,1096,359,7400


1,732,1097,360,7407
1,733,1099,361,7419
1,734,1101,361,7431
1,735,1102,362,7443
1,736,1104,362,7454
1,737,1106,363,7466
1,738,1107,363,7478
1,739,1109,364,7490
1,740,1111,364,7500
1,741,1111,364,7502
1,742,1113,365,7514
1,743,1114,365,7526
1,744,1116,366,7537
1,745,1118,366,7549
1,746,1119,367,7561
1,747,1121,367,7573
1,748,1123,368,7585
1,749,1125,31,750,1125,369,7600
69,7596
1,751,1126,369,7608
1,752,1128,370,7620
1,753,1130,371,7632
1,754,1131,371,7644
1,755,1133,372,7656
1,756,1135,373,7668
1,757,1137,373,7679
1,758,1138,375,7691
1,759,1140,375,7700
1,760,1140,375,7703
1,761,1142,375,7715
1,762,1143,376,7727
1,763,1145,377,7739
1,764,1147,378,7750
1,765,1149,378,7762
1,766,1150,379,7774
1,767,1152,379,7786
1,768,11,769,1154,381,7800

54,381,7798
1,770,1155,381,7810
1,771,1157,381,7821
1,772,1159,381,7833
1,773,1161,383,7845
1,774,1162,383,7857
1,775,1164,383,7869
1,776,1166,385,7880
1,777,1167,385,7892
1,778,1169,385,7900
1,779,1169,385,7904
1,780,1171,386,7916
1,781,1173,387,7928
1,782,1174,387,7940
1,783,1176,388,7952
1,784,1178,389,7963
1,785,1179,389,7975
1,786,1181,390,7987
1,1,788,1183,391,8000
787,1183,391,7999
1,789,1185,391,8011
1,790,1186,391,8023
1,791,1188,392,8034
1,792,1190,393,8046
1,793,1191,393,8058
1,794,1193,393,8070
1,795,1195,394,8081
1,796,1197,395,8093
1,797,1198,395,8100
1,798,1198,395,8105
1,799,1200,395,8117
1,800,1202,396,8129
1,801,1204,397,8141
1,802,1205,397,8153
1,803,1207,397,8164
1,804,1209,397,8176
1,805,1210,398,8188
1,806,1212,398,8200
1,807,1212,399,8200
1,808,1214,399,8212
1,809,1216,399,8224
1,810,1217,399,8236
1,811,1219,400,8247
1,812,1221,401,8259
1,813,1222,401,8271
1,814,1224,401,8283
1,815,1226,403,8295
1,816,1227,403,8300
1,817,1228,403,8307
1,818,1229,403,8319
1,819,1231,404,8330
1,820,1233,405,8342
1,821,1234,405,8354
1,822,1236,406,8366
1,823,1238,407,8378
1,824,1240,408,8389
1,825,1241,408,8400
1,826,1241,409,8401
1,827,1243,409,8413
1,828,1245,409,8425
1,829,1246,410,8437
1,830,1248,411,8449
1,831,1250,411,8460
1,832,1252,412,8472
1,833,1253,412,8484
1,834,1255,413,841,835,1256,413,8500
96
1,836,1257,413,8507
1,837,1258,414,8519
1,838,1260,414,8531
1,839,1262,415,8543
1,840,1264,415,8555
1,841,1265,416,8567
1,842,1267,417,8578
1,843,1269,417,8590
1,844,1270,417,8600
1,845,1270,418,8602
1,846,1272,419,8614
1,847,1274,419,8626
1,848,1276,419,8638
1,849,1277,421,8650
1,850,1279,421,8661
1,851,1281,421,8673
1,852,1282,422,8685
1,853,1284,41,854,1285,423,8700
23,8697
1,855,1286,424,8709
1,856,1288,425,8721
1,857,1289,425,8732
1,858,1291,426,8744
1,859,1293,427,8756
1,860,1294,427,8768
1,861,1296,428,8779
1,862,1298,429,8791
1,863,1299,429,8800
1,864,1300,429,8803
1,865,1301,430,8815
1,866,1303,431,8827
1,867,1305,431,8839
1,868,1306,431,8851
1,869,1308,432,8862
1,870,1310,433,8874
1,871,1312,433,8886
1,872,1,873,1314,434,8900

313,434,8898
1,874,1315,435,8910
1,875,1317,435,8922
1,876,1318,435,8933
1,877,1320,436,8945
1,878,1322,437,8957
1,879,1324,438,8969
1,880,1325,438,8981
1,881,1327,439,8992
1,882,1328,439,9000
1,883,1329,439,9005
1,884,1330,441,9016
1,885,1332,441,9028
1,886,1334,441,9040
1,887,1336,441,9052
1,888,1337,443,9064
1,889,1339,443,9075
1,890,1341,443,9087
1,1,892,1343,444,9100
891,1342,444,9099
1,893,1344,445,9111
1,894,1346,445,9123
1,895,1348,445,9134
1,896,1349,445,9146
1,897,1351,446,9158
1,898,1353,447,9170
1,899,1354,447,9182
1,900,1356,447,9193
1,901,1357,447,9200
1,902,1358,447,9206
1,903,1360,448,9217
1,904,1361,449,9229
1,905,1363,449,9241
1,906,1365,449,9253
1,907,1366,450,9265
1,908,1368,451,9277
1,909,1370,451,9288
1,910,1372,451,9300
1,911,1372,451,9301
1,912,1373,452,9312
1,913,1375,453,9324
1,914,1377,453,9336
1,915,1379,454,9348
1,916,1380,455,9360
1,917,1382,455,9371
1,918,1384,456,9383
1,919,1385,457,9395
1,920,1386,457,9400
1,921,1387,457,9407
1,922,1389,459,9419
1,923,1391,459,9431
1,924,1392,459,9442
1,925,1394,460,9454
1,926,1396,461,9466
1,927,1397,461,9478
1,928,1399,461,9490
1,929,1401,461,9500
1,930,1401,462,9502
1,931,1403,463,9513
1,932,1404,463,9525
1,933,1406,464,9537
1,934,1408,464,9549
1,935,1409,465,9561
1,936,1411,465,9573
1,937,1413,466,9585
1,938,1415,4661,939,1415,466,9600
,9596
1,940,1416,467,9608
1,941,1418,467,9620
1,942,1420,468,9632
1,943,1421,469,9644
1,944,1423,469,9656
1,945,1425,470,9667
1,946,1427,471,9679
1,947,1428,471,9691
1,948,1430,471,9700
1,949,1430,472,9703
1,950,1432,473,9715
1,951,1433,473,9727
1,952,1435,474,9738
1,953,1437,475,9750
1,954,1439,475,9762
1,955,1440,476,9774
1,956,1442,477,9786
1,957,1441,958,1444,477,9800
4,477,9797
1,959,1445,478,9809
1,960,1447,479,9821
1,961,1449,479,9833
1,962,1451,481,9844
1,963,1452,481,9856
1,964,1454,481,9868
1,965,1456,481,9880
1,966,1457,483,9892
1,967,1459,483,9900
1,968,1459,483,9904
1,969,1461,483,9916
1,970,1463,485,9928
1,971,1464,485,9939
1,972,1466,485,9951
1,973,1468,486,9963
1,974,1469,487,9975
1,975,1471,487,9987
1,91,977,1473,488,10000
76,1473,488,9998
1,978,1475,489,10011
1,979,1476,489,10023
1,980,1478,490,10035
1,981,1480,491,10047
1,982,1482,491,10059
1,983,1483,491,10071
1,984,1485,492,10083
1,985,1487,493,10095
1,986,1488,493,10100
1,987,1489,493,10107
1,988,1490,493,10119
1,989,1492,494,10131
1,990,1494,495,10143
1,991,1496,495,10155
1,992,1497,495,10167
1,993,1499,496,10179
1,994,1501,497,10191
1,995,1502,497,10200
1,996,1503,497,10203
1,997,1504,497,10215
1,998,1506,497,10227
1,999,1508,498,10239
1,1000,1509,499,10251
1,1001,1511,499,10263
1,1002,1513,499,10275
1,1003,1515,500,10287
11,1005,1517,500,10300

1004,1516,500,10299
1,1006,1518,501,10311
1,1007,1520,501,10323
1,1008,1522,502,10336
1,1009,1524,503,10348
1,1010,1525,503,10360
1,1011,1527,504,10372
1,1012,1529,505,10384
1,1013,1531,505,1,1014,1531,505,10400
10396
1,1015,1532,506,10408
1,1016,1534,507,10420
1,1017,1536,507,10432
1,1018,1538,509,10445
1,1019,1539,509,10457
1,1020,1541,509,10469
1,1021,1543,510,10481
1,1022,1545,511,10493
1,1023,1546,511,10500
1,1024,1546,511,10506
1,1025,1548,511,10518
1,1026,1550,512,10530
1,1027,1552,513,10542
1,1028,1553,513,10554
1,1029,1555,514,10566
1,1030,1557,514,10578
1,1031,1559,515,10590
1,1032,1560,515,10600
1,1033,1561,515,10603
1,1034,1562,516,10615
1,1035,1564,516,10627
1,1036,1566,517,10639
1,1037,1568,518,10651
1,1038,1569,519,10663
1,1039,1571,519,10675
1,1040,1573,519,10688
1,1041,1575,519,10700
1,1042,1575,521,10700
1,1043,1576,521,10712
1,1044,1578,521,10724
1,1045,1580,522,10736
1,1046,1582,523,10749
1,1047,1583,524,10761
1,1048,1585,525,10773
1,1049,1587,525,10785
1,1050,1589,1,1051,1589,526,10800
526,10797
1,1052,1590,527,10809
1,1053,1592,527,10821
1,1054,1594,528,10833
1,1055,1596,529,10846
1,1056,1597,529,10858
1,1057,1599,531,10870
1,1058,1601,531,10882
1,1059,1603,531,10894
1,1060,1604,531,10900
1,1061,1605,532,10906
1,1062,1606,533,10918
1,1063,1608,533,10930
1,1064,1610,533,10943
1,1065,1612,535,10955
1,1066,1613,535,10967
1,1067,1615,535,10979
1,1068,1617,536,10991
1,1069,1618,536,11000
1,1070,1619,537,11003
1,1071,1620,538,11016
1,1072,1622,539,11028
1,1073,1624,539,11040
1,1074,1626,539,11052
1,1075,1627,541,11064
1,1076,1629,541,11076
1,1077,1631,541,11088
1,1078,1633,541,11100
1,1079,1633,542,11101
1,1080,1634,543,11113
1,1081,1636,543,11125
1,1082,1638,543,11137
1,1083,1640,544,11149
1,1084,1642,545,11161
1,1085,1643,545,11173
1,1086,1645,545,11186
1,1087,11,1088,1647,546,11200
647,546,11198
1,1089,1649,547,11210
1,1090,1650,547,11222
1,1091,1652,547,11234
1,1092,1654,547,11246
1,1093,1656,548,11258
1,1094,1657,549,11270
1,1095,1659,549,11282
1,1096,1661,549,11294
1,1097,1662,549,11300
1,1098,1663,549,11307
1,1099,1664,550,11319
1,1100,1666,551,11331
1,1101,1668,551,11343
1,1102,1670,551,11355
1,1103,1671,553,11367
1,1104,1673,553,11379
1,1105,1675,554,11392
1,1106,1676,554,11400
1,1107,1677,555,11404
1,1108,1678,555,11416
1,1109,1680,556,11428
1,1110,1682,557,11440
1,1111,1684,557,11453
1,1112,1686,558,11465
1,1113,1687,559,11477
1,1114,1689,559,11489
1,1115,1691,559,11500
1,1116,1691,560,11501
1,1117,1693,561,11513
1,1118,1694,561,11525
1,1119,1696,561,11538
1,1120,1698,562,11550
1,1121,1700,563,11562
1,1122,1701,563,11574
1,1123,1703,564,11586
1,1121,1125,1705,564,11600

,1705,564,11598
1,1126,1707,565,11610
1,1127,1708,565,11623
1,1128,1710,566,11635
1,1129,1712,566,11647
1,1130,1714,567,11659
1,1131,1715,567,11671
1,1132,1717,568,11683
1,1133,1719,569,1161,1134,1720,569,11700
95
1,1135,1721,569,11708
1,1136,1723,570,11720
1,1137,1724,571,11732
1,1138,1726,571,11744
1,1139,1728,572,11756
1,1140,1730,573,11768
1,1141,1731,573,11780
1,1142,1733,575,11793
1,1143,1734,575,11800
1,1144,1735,575,11805
1,1145,1737,575,11817
1,1146,1738,576,11829
1,1147,1740,577,11841
1,1148,1742,578,11853
1,1149,1744,579,11865
1,1150,1745,579,11878
1,1151,1747,580,11890
1,1152,1749,580,11900
1,1153,1749,581,11902
1,1154,1751,581,11914
1,1155,1752,581,11927
1,1156,1754,583,11939
1,1157,1756,583,11951
1,1158,1758,583,11963
1,1159,1760,585,11975
1,1160,1761,585,11987
1,1162,1763,586,12000
1,1161,1763,586,11999
1,1163,1765,586,12012
1,1164,1767,587,12024
1,1165,1768,588,12036
1,1166,1770,589,12048
1,1167,1772,589,12060
1,1168,1774,589,12072
1,1169,1775,590,12084
1,1170,1777,51,1171,1778,591,12100
91,12096
1,1172,1779,591,12109
1,1173,1781,591,12121
1,1174,1782,593,12133
1,1175,1784,593,12145
1,1176,1786,593,12157
1,1177,1788,593,12169
1,1178,1789,595,12181
1,1179,1791,595,12194
1,1180,1792,595,12200
1,1181,1793,595,12206
1,1182,1795,595,12218
1,1183,1796,596,12230
